Episodes,Goal Rates
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.03849999979138374
27,0.03700000047683716
28,0.0357000008225441
29,0.03449999913573265
30,0.0333000011742115
31,0.03229999914765358
32,0.031199999153614044
33,0.030300000682473183
34,0.029400000348687172
35,0.028599999845027924
36,0.05559999868273735
37,0.054099999368190765
38,0.05260000005364418
39,0.05130000039935112
40,0.05000000074505806
41,0.04879999905824661
42,0.047600001096725464
43,0.04650000110268593
44,0.045499999076128006
45,0.04439999908208847
46,0.04349999874830246
47,0.06379999965429306
48,0.0625
49,0.06120000034570694
50,0.07999999821186066
51,0.07840000092983246
52,0.07689999788999557
53,0.07689999788999557
54,0.0754999965429306
55,0.07410000264644623
56,0.0908999964594841
57,0.0892999991774559
58,0.10530000180006027
59,0.12070000171661377
60,0.11860000342130661
61,0.11670000106096268
62,0.11479999870061874
63,0.11289999634027481
64,0.12700000405311584
65,0.125
66,0.13850000500679016
67,0.1363999992609024
68,0.13429999351501465
69,0.1324000060558319
70,0.13040000200271606
71,0.12860000133514404
72,0.14079999923706055
73,0.1388999968767166
74,0.13699999451637268
75,0.1485999971628189
76,0.14669999480247498
77,0.14470000565052032
78,0.1429000049829483
79,0.14100000262260437
80,0.15189999341964722
81,0.15000000596046448
82,0.16050000488758087
83,0.17069999873638153
84,0.18070000410079956
85,0.1785999983549118
86,0.1881999969482422
87,0.19769999384880066
88,0.19539999961853027
89,0.1932000070810318
90,0.19099999964237213
91,0.20000000298023224
92,0.19779999554157257
93,0.195700004696846
94,0.19349999725818634
95,0.1914999932050705
96,0.18950000405311584
97,0.18950000405311584
98,0.1875
99,0.18559999763965607
100,0.18369999527931213
101,0.19189999997615814
102,0.1899999976158142
103,0.1979999989271164
104,0.20589999854564667
105,0.21359999477863312
106,0.21150000393390656
107,0.2094999998807907
108,0.20749999582767487
109,0.20559999346733093
110,0.20559999346733093
111,0.2037000060081482
112,0.20180000364780426
113,0.20909999310970306
114,0.21619999408721924
115,0.2143000066280365
116,0.21240000426769257
117,0.21050000190734863
118,0.2087000012397766
119,0.2069000005722046
120,0.2069000005722046
121,0.20509999990463257
122,0.20340000092983246
123,0.20170000195503235
124,0.20170000195503235
125,0.20000000298023224
126,0.19830000400543213
127,0.20489999651908875
128,0.20489999651908875
129,0.21140000224113464
130,0.21140000224113464
131,0.21140000224113464
132,0.20970000326633453
133,0.20970000326633453
134,0.2160000056028366
135,0.2143000066280365
136,0.2125999927520752
137,0.2125999927520752
138,0.21879999339580536
139,0.2248000055551529
140,0.22310000658035278
141,0.22139999270439148
142,0.21969999372959137
143,0.21799999475479126
144,0.22390000522136688
145,0.22390000522136688
146,0.2295999974012375
147,0.22789999842643738
