Episodes,Goal Rates
1,0.0
2,0.0
3,0.0
4,0.25
5,0.20000000298023224
6,0.16670000553131104
7,0.1429000049829483
8,0.25
9,0.22220000624656677
10,0.20000000298023224
11,0.1817999929189682
12,0.16670000553131104
13,0.15379999577999115
14,0.1429000049829483
15,0.13330000638961792
16,0.125
17,0.11760000139474869
18,0.11110000312328339
19,0.15790000557899475
20,0.15000000596046448
21,0.1429000049829483
22,0.1363999992609024
23,0.13040000200271606
24,0.125
25,0.11999999731779099
26,0.11540000140666962
27,0.11110000312328339
28,0.1071000024676323
29,0.10339999943971634
30,0.10000000149011612
31,0.09679999947547913
32,0.09380000084638596
33,0.0908999964594841
34,0.08820000290870667
35,0.08569999784231186
36,0.08330000191926956
37,0.08110000193119049
38,0.07890000194311142
39,0.07689999788999557
40,0.07500000298023224
41,0.07320000231266022
42,0.0714000016450882
43,0.0697999969124794
44,0.0681999996304512
45,0.06669999659061432
46,0.06520000100135803
47,0.06379999965429306
48,0.08330000191926956
49,0.08160000294446945
50,0.07999999821186066
51,0.07840000092983246
52,0.07689999788999557
53,0.0754999965429306
54,0.07410000264644623
55,0.07270000129938126
56,0.0714000016450882
57,0.0877000018954277
58,0.0877000018954277
59,0.10339999943971634
60,0.10170000046491623
61,0.10000000149011612
62,0.09839999675750732
63,0.09679999947547913
64,0.09679999947547913
65,0.09520000219345093
66,0.09380000084638596
67,0.09229999780654907
68,0.0908999964594841
69,0.08959999680519104
70,0.08820000290870667
71,0.08699999749660492
72,0.08569999784231186
73,0.08569999784231186
74,0.08449999988079071
75,0.08330000191926956
76,0.08219999819993973
77,0.08110000193119049
78,0.07999999821186066
79,0.07999999821186066
80,0.07890000194311142
81,0.0778999999165535
82,0.07689999788999557
83,0.07590000331401825
84,0.07500000298023224
85,0.07410000264644623
86,0.07320000231266022
87,0.0723000019788742
88,0.0714000016450882
89,0.0706000030040741
90,0.0697999969124794
91,0.0689999982714653
92,0.0681999996304512
93,0.0674000009894371
94,0.06669999659061432
95,0.06589999794960022
96,0.06520000100135803
97,0.06449999660253525
