Episodes,Goal Rates
1,1.0
2,1.0
3,1.0
4,0.75
5,0.800000011920929
6,0.666700005531311
7,0.7142999768257141
8,0.75
9,0.7778000235557556
10,0.800000011920929
11,0.8181999921798706
12,0.75
13,0.7692000269889832
14,0.7142999768257141
15,0.733299970626831
16,0.6875
17,0.7059000134468079
18,0.7221999764442444
19,0.7368000149726868
20,0.699999988079071
21,0.7142999768257141
22,0.7272999882698059
23,0.7390999794006348
24,0.708299994468689
25,0.6800000071525574
26,0.692300021648407
27,0.7037000060081482
28,0.678600013256073
29,0.6897000074386597
30,0.666700005531311
31,0.6773999929428101
32,0.6561999917030334
33,0.666700005531311
34,0.6765000224113464
35,0.685699999332428
36,0.666700005531311
37,0.6757000088691711
38,0.6841999888420105
39,0.692300021648407
40,0.699999988079071
41,0.6829000115394592
42,0.690500020980835
43,0.6743999719619751
44,0.6818000078201294
45,0.666700005531311
46,0.6739000082015991
47,0.680899977684021
48,0.666700005531311
49,0.6735000014305115
50,0.6600000262260437
51,0.666700005531311
52,0.6538000106811523
53,0.6603999733924866
54,0.6481000185012817
