Episodes,Goal Rates
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.125
9,0.11110000312328339
10,0.10000000149011612
11,0.10000000149011612
12,0.10000000149011612
13,0.10000000149011612
14,0.0908999964594841
15,0.08330000191926956
16,0.07689999788999557
17,0.0714000016450882
18,0.06669999659061432
19,0.06669999659061432
20,0.0625
21,0.058800000697374344
22,0.11110000312328339
23,0.15790000557899475
24,0.15790000557899475
25,0.15790000557899475
26,0.15790000557899475
27,0.15790000557899475
28,0.15790000557899475
29,0.15790000557899475
30,0.15790000557899475
31,0.15790000557899475
32,0.20000000298023224
33,0.20000000298023224
34,0.19050000607967377
35,0.2273000031709671
36,0.26089999079704285
37,0.29170000553131104
38,0.2800000011920929
39,0.3077000081539154
40,0.33329999446868896
41,0.33329999446868896
42,0.321399986743927
43,0.321399986743927
44,0.3447999954223633
45,0.3666999936103821
46,0.3666999936103821
47,0.3871000111103058
48,0.375
49,0.3635999858379364
50,0.3528999984264374
51,0.34290000796318054
52,0.33329999446868896
53,0.32429999113082886
54,0.3158000111579895
55,0.3077000081539154
56,0.30000001192092896
57,0.29269999265670776
58,0.2856999933719635
59,0.2791000008583069
60,0.2727000117301941
61,0.26669999957084656
62,0.26089999079704285
63,0.2766000032424927
64,0.27079999446868896
65,0.2653000056743622
66,0.25999999046325684
67,0.2745000123977661
68,0.26919999718666077
69,0.26420000195503235
70,0.2777999937534332
71,0.29089999198913574
72,0.2856999933719635
73,0.29820001125335693
74,0.2930999994277954
75,0.3050999939441681
76,0.30000001192092896
77,0.29510000348091125
78,0.30649998784065247
79,0.3174999952316284
80,0.3125
81,0.3231000006198883
82,0.33329999446868896
83,0.33329999446868896
84,0.3433000147342682
85,0.3433000147342682
86,0.33820000290870667
87,0.33329999446868896
88,0.34290000796318054
89,0.33799999952316284
90,0.3472000062465668
91,0.3472000062465668
92,0.3472000062465668
93,0.3472000062465668
94,0.3472000062465668
95,0.3472000062465668
96,0.3562000095844269
97,0.3562000095844269
98,0.3562000095844269
99,0.3562000095844269
100,0.3562000095844269
101,0.3562000095844269
102,0.3562000095844269
103,0.3562000095844269
104,0.36489999294281006
105,0.3732999861240387
106,0.3815999925136566
107,0.38960000872612
108,0.38960000872612
109,0.3846000134944916
110,0.39239999651908875
111,0.39239999651908875
112,0.4000000059604645
113,0.3950999975204468
114,0.4023999869823456
115,0.40959998965263367
116,0.4047999978065491
117,0.41179999709129333
118,0.40700000524520874
119,0.40230000019073486
120,0.4090999960899353
121,0.4090999960899353
122,0.4090999960899353
123,0.4090999960899353
124,0.40450000762939453
125,0.40450000762939453
126,0.40450000762939453
127,0.40450000762939453
128,0.40450000762939453
129,0.40450000762939453
130,0.41110000014305115
131,0.41110000014305115
132,0.41110000014305115
133,0.41760000586509705
134,0.41760000586509705
135,0.41760000586509705
136,0.4129999876022339
137,0.41940000653266907
138,0.41940000653266907
139,0.4255000054836273
