Episodes,Goal Rates
1,0.0
2,0.5
3,0.33329999446868896
4,0.25
5,0.20000000298023224
6,0.33329999446868896
7,0.2856999933719635
8,0.25
9,0.22220000624656677
10,0.20000000298023224
11,0.1817999929189682
12,0.16670000553131104
13,0.15379999577999115
14,0.1429000049829483
15,0.13330000638961792
16,0.125
17,0.11760000139474869
18,0.11110000312328339
19,0.10530000180006027
20,0.10000000149011612
21,0.09520000219345093
22,0.1363999992609024
23,0.13040000200271606
24,0.125
25,0.11999999731779099
26,0.11540000140666962
27,0.11110000312328339
28,0.1071000024676323
29,0.10339999943971634
30,0.10000000149011612
31,0.09679999947547913
32,0.09380000084638596
33,0.0908999964594841
34,0.08820000290870667
35,0.08569999784231186
36,0.08330000191926956
37,0.08110000193119049
38,0.07890000194311142
39,0.07689999788999557
40,0.07500000298023224
41,0.07320000231266022
42,0.0714000016450882
43,0.0697999969124794
44,0.0681999996304512
45,0.06669999659061432
46,0.06520000100135803
47,0.08510000258684158
48,0.08330000191926956
49,0.08160000294446945
50,0.07999999821186066
51,0.07840000092983246
52,0.07689999788999557
53,0.0754999965429306
54,0.07410000264644623
55,0.07270000129938126
56,0.0714000016450882
57,0.07020000368356705
58,0.0689999982714653
59,0.06780000030994415
60,0.06669999659061432
61,0.06560000032186508
62,0.06449999660253525
63,0.06350000202655792
64,0.07810000330209732
65,0.07689999788999557
66,0.0908999964594841
67,0.08959999680519104
68,0.10289999842643738
69,0.10140000283718109
70,0.10000000149011612
71,0.09860000014305115
72,0.09719999879598618
73,0.09589999914169312
74,0.09459999948740005
75,0.093299999833107
76,0.10530000180006027
77,0.1039000004529953
78,0.10260000079870224
79,0.10130000114440918
80,0.10000000149011612
81,0.09880000352859497
82,0.09759999811649323
83,0.09640000015497208
84,0.09520000219345093
85,0.0940999984741211
86,0.09300000220537186
87,0.09200000017881393
88,0.1023000031709671
89,0.10109999775886536
90,0.10000000149011612
91,0.09889999777078629
92,0.09780000150203705
93,0.09679999947547913
94,0.09570000320672989
95,0.09470000118017197
96,0.09380000084638596
97,0.09279999881982803
98,0.09179999679327011
99,0.0908999964594841
100,0.09000000357627869
