Episodes,Goal Rates
1,0.0
2,0.0
3,0.0
4,0.0
5,0.5
6,0.33329999446868896
7,0.5
8,0.5
9,0.5
10,0.5
11,0.6000000238418579
12,0.6000000238418579
13,0.666700005531311
14,0.666700005531311
15,0.571399986743927
16,0.571399986743927
17,0.571399986743927
18,0.5
19,0.5555999875068665
20,0.5555999875068665
21,0.5
22,0.5
23,0.4544999897480011
24,0.41670000553131104
25,0.46149998903274536
26,0.46149998903274536
27,0.5
28,0.4666999876499176
29,0.4666999876499176
30,0.4375
31,0.41179999709129333
32,0.41179999709129333
33,0.41179999709129333
34,0.41179999709129333
35,0.44440001249313354
36,0.44440001249313354
37,0.47369998693466187
38,0.47369998693466187
39,0.44999998807907104
40,0.428600013256073
41,0.4544999897480011
42,0.4544999897480011
43,0.4544999897480011
44,0.4544999897480011
45,0.478300005197525
46,0.478300005197525
47,0.5
48,0.5
