Episodes,Goal Rates
1,1.0
2,1.0
3,0.666700005531311
4,0.5
5,0.6000000238418579
6,0.5
7,0.428600013256073
8,0.375
9,0.33329999446868896
10,0.30000001192092896
11,0.2727000117301941
12,0.25
13,0.23080000281333923
14,0.2143000066280365
15,0.26669999957084656
16,0.25
17,0.29409998655319214
18,0.2777999937534332
19,0.3158000111579895
20,0.30000001192092896
21,0.2856999933719635
22,0.2727000117301941
23,0.26089999079704285
24,0.29170000553131104
25,0.3199999928474426
26,0.3077000081539154
27,0.2962999939918518
28,0.2856999933719635
29,0.31029999256134033
30,0.30000001192092896
31,0.29030001163482666
32,0.28119999170303345
33,0.2727000117301941
34,0.2646999955177307
35,0.257099986076355
36,0.2777999937534332
37,0.2703000009059906
38,0.2632000148296356
39,0.28209999203681946
40,0.2750000059604645
41,0.26829999685287476
42,0.26190000772476196
43,0.2558000087738037
44,0.25
45,0.2443999946117401
46,0.23909999430179596
47,0.25529998540878296
48,0.25
49,0.2653000056743622
50,0.2800000011920929
51,0.2745000123977661
52,0.26919999718666077
53,0.26420000195503235
54,0.25929999351501465
55,0.25450000166893005
56,0.25
57,0.25
58,0.24560000002384186
59,0.24140000343322754
60,0.23729999363422394
61,0.23330000042915344
62,0.22949999570846558
63,0.2418999969959259
64,0.23810000717639923
65,0.23440000414848328
66,0.23080000281333923
67,0.2273000031709671
68,0.22390000522136688
69,0.2353000044822693
70,0.23190000653266907
71,0.22859999537467957
72,0.22540000081062317
73,0.22220000624656677
74,0.219200000166893
75,0.21619999408721924
76,0.21330000460147858
77,0.21050000190734863
78,0.2078000009059906
79,0.20509999990463257
80,0.20250000059604645
81,0.20000000298023224
82,0.20990000665187836
83,0.20730000734329224
84,0.20479999482631683
85,0.20239999890327454
86,0.20000000298023224
87,0.19769999384880066
88,0.19539999961853027
89,0.1932000070810318
90,0.19099999964237213
91,0.20000000298023224
92,0.19779999554157257
93,0.195700004696846
94,0.19349999725818634
95,0.1914999932050705
96,0.18950000405311584
97,0.19789999723434448
98,0.19589999318122864
99,0.20409999787807465
100,0.20200000703334808
101,0.20000000298023224
102,0.1979999989271164
103,0.19609999656677246
104,0.20389999449253082
105,0.20190000534057617
106,0.20000000298023224
107,0.1981000006198883
108,0.20559999346733093
109,0.21299999952316284
110,0.210999995470047
111,0.20909999310970306
112,0.20720000565052032
113,0.2054000049829483
114,0.20350000262260437
115,0.20180000364780426
